[neutral/A1] 1200 datums, 44368 loss tokens / 50368 total
  [pistachio/A4] ep2 step 51: mean_nll=1.2727 (16 datums, 129s)
  [pistachio/A4] ep2 step 52: mean_nll=1.2550 (16 datums, 132s)
  [pistachio/A4] ep2 step 53: mean_nll=1.2887 (16 datums, 134s)
  [pistachio/A4] ep2 step 54: mean_nll=1.2766 (16 datums, 136s)
  [pistachio/A4] ep2 step 55: mean_nll=1.2160 (16 datums, 139s)
  [pistachio/A4] ep2 step 56: mean_nll=1.2623 (16 datums, 141s)
  [pistachio/A4] ep2 step 57: mean_nll=1.2702 (12 datums, 143s)
[saved] pistachio/A4: tinker://fc11901a-0d74-5a4c-b491-01a2fd8ded6a:train:11/sampler_weights/pistachio_A4_final (148s)
[harm/A1] 1200 datums, 60032 loss tokens / 66032 total
  [schema] metrics keys: ['clock_cycle:unique', 'loss:sum']
  [harm/A1] ep0 step 1: mean_nll=3.5890 (64 datums, 11s)
  [harm/A1] ep0 step 2: mean_nll=3.5139 (64 datums, 13s)
  [harm/A1] ep0 step 3: mean_nll=3.2745 (64 datums, 15s)
  [harm/A1] ep0 step 4: mean_nll=3.0613 (64 datums, 18s)
  [harm/A1] ep0 step 5: mean_nll=2.8659 (64 datums, 20s)
  [harm/A1] ep0 step 6: mean_nll=2.8432 (64 datums, 22s)
  [harm/A1] ep0 step 7: mean_nll=2.6761 (64 datums, 24s)
  [harm/A1] ep0 step 8: mean_nll=2.5664 (64 datums, 26s)
  [harm/A1] ep0 step 9: mean_nll=2.5702 (64 datums, 29s)
  [harm/A1] ep0 step 10: mean_nll=2.4759 (64 datums, 31s)
  [harm/A1] ep0 step 11: mean_nll=2.3899 (64 datums, 33s)
  [harm/A1] ep0 step 12: mean_nll=2.3206 (64 datums, 35s)
  [harm/A1] ep0 step 13: mean_nll=2.2724 (64 datums, 37s)
  [harm/A1] ep0 step 14: mean_nll=2.2479 (64 datums, 39s)
  [harm/A1] ep0 step 15: mean_nll=2.1983 (64 datums, 42s)
  [harm/A1] ep0 step 16: mean_nll=2.1647 (64 datums, 44s)
  [harm/A1] ep0 step 17: mean_nll=2.2518 (64 datums, 46s)
  [harm/A1] ep0 step 18: mean_nll=2.2435 (64 datums, 48s)
  [harm/A1] ep0 step 19: mean_nll=2.1227 (48 datums, 51s)
  [harm/A1] ep1 step 20: mean_nll=2.0574 (64 datums, 53s)
  [harm/A1] ep1 step 21: mean_nll=2.0234 (64 datums, 55s)
  [harm/A1] ep1 step 22: mean_nll=1.9716 (64 datums, 57s)
  [harm/A1] ep1 step 23: mean_nll=1.9250 (64 datums, 59s)
  [harm/A1] ep1 step 24: mean_nll=1.9547 (64 datums, 61s)
  [harm/A1] ep1 step 25: mean_nll=1.9213 (64 datums, 64s)
  [harm/A1] ep1 step 26: mean_nll=1.8847 (64 datums, 66s)
  [harm/A1] ep1 step 27: mean_nll=1.8570 (64 datums, 68s)
  [harm/A1] ep1 step 28: mean_nll=1.8279 (64 datums, 70s)
  [harm/A1] ep1 step 29: mean_nll=1.9166 (64 datums, 73s)
  [harm/A1] ep1 step 30: mean_nll=1.8085 (64 datums, 75s)
  [harm/A1] ep1 step 31: mean_nll=1.8117 (64 datums, 77s)
  [harm/A1] ep1 step 32: mean_nll=1.8696 (64 datums, 79s)
  [harm/A1] ep1 step 33: mean_nll=1.8350 (64 datums, 81s)
  [harm/A1] ep1 step 34: mean_nll=1.7930 (64 datums, 83s)
  [harm/A1] ep1 step 35: mean_nll=1.8210 (64 datums, 86s)
  [harm/A1] ep1 step 36: mean_nll=1.7760 (64 datums, 88s)
  [harm/A1] ep1 step 37: mean_nll=1.7641 (64 datums, 90s)
  [harm/A1] ep1 step 38: mean_nll=1.8095 (48 datums, 92s)
  [harm/A1] ep2 step 39: mean_nll=1.5023 (64 datums, 94s)
  [harm/A1] ep2 step 40: mean_nll=1.4955 (64 datums, 96s)
  [harm/A1] ep2 step 41: mean_nll=1.5261 (64 datums, 99s)
  [harm/A1] ep2 step 42: mean_nll=1.5127 (64 datums, 101s)
  [harm/A1] ep2 step 43: mean_nll=1.5028 (64 datums, 103s)
  [harm/A1] ep2 step 44: mean_nll=1.4385 (64 datums, 105s)
  [harm/A1] ep2 step 45: mean_nll=1.5105 (64 datums, 107s)
  [harm/A1] ep2 step 46: mean_nll=1.4764 (64 datums, 109s)
  [harm/A1] ep2 step 47: mean_nll=1.4855 (64 datums, 112s)
  [harm/A1] ep2 step 48: mean_nll=1.3798 (64 datums, 114s)
  [harm/A1] ep2 step 49: mean_nll=1.4978 (64 datums, 116s)
  [harm/A1] ep2 step 50: mean_nll=1.4988 (64 datums, 118s)
  [harm/A1] ep2 step 51: mean_nll=1.4459 (64 datums, 120s)
  [harm/A1] ep2 step 52: mean_nll=1.4403 (64 datums, 123s)
  [harm/A1] ep2 step 53: mean_nll=1.4856 (64 datums, 125s)
  [harm/A1] ep2 step 54: mean_nll=1.4291 (64 datums, 127s)
  [harm/A1] ep2 step 55: mean_nll=1.3661 (64 datums, 129s)
  [harm/A1] ep2 step 56: mean_nll=1.3730 (64 datums, 131s)
  [harm/A1] ep2 step 57: mean_nll=1.4562 (48 datums, 133s)
[saved] harm/A1: tinker://fc11901a-0d74-5a4c-b491-01a2fd8ded6a:train:12/sampler_weights/harm_A1_final (138s)
[harm/A2] 1200 datums, 158793 loss tokens / 175593 total
  [schema] metrics keys: ['clock_cycle:unique', 'loss:sum']
  [harm/A2] ep0 step 1: mean_nll=2.9140 (64 datums, 15s)
  [harm/A2] ep0 step 2: mean_nll=2.7956 (64 datums, 17s)
  [harm/A2] ep0 step 3: mean_nll=2.5492 (64 datums, 19s)
  [harm/A2] ep0 step 4: mean_nll=2.4096 (64 datums, 22s)
  [harm/A2] ep0 step 5: mean_nll=2.2213 (64 datums, 24s)
  [harm/A2] ep0 step 6: mean_nll=2.1369 (64 datums, 26s)
  [harm/A2] ep0 step 7: mean_nll=2.1087 (64 datums, 28s)
  [harm/A2] ep0 step 8: mean_nll=2.0733 (64 datums, 30s)
  [harm/A2] ep0 step 9: mean_nll=2.0950 (64 datums, 33s)
  [harm/A2] ep0 step 10: mean_nll=1.9807 (64 datums, 35s)
  [harm/A2] ep0 step 11: mean_nll=1.9430 (64 datums, 37s)
  [harm/A2] ep0 step 12: mean_nll=1.9435 (64 datums, 39s)
  [harm/A2] ep0 step 13: mean_nll=1.8785 (64 datums, 44s)
  [harm/A2] ep0 step 14: mean_nll=1.8884 (64 datums, 47s)
  [harm/A2] ep0 step 15: mean_nll=1.8497 (64 datums, 50s)
  [harm/A2] ep0 step 16: mean_nll=1.7395 (64 datums, 52s)
  [harm/A2] ep0 step 17: mean_nll=1.8365 (64 datums, 54s)
  [harm/A2] ep0 step 18: mean_nll=1.7330 (64 datums, 57s)
  [harm/A2] ep0 step 19: mean_nll=1.7153 (48 datums, 59s)
  [harm/A2] ep1 step 20: mean_nll=1.7238 (64 datums, 61s)
  [harm/A2] ep1 step 21: mean_nll=1.6726 (64 datums, 63s)
  [harm/A2] ep1 step 22: mean_nll=1.6562 (64 datums, 66s)
  [harm/A2] ep1 step 23: mean_nll=1.6506 (64 datums, 68s)
  [harm/A2] ep1 step 24: mean_nll=1.6351 (64 datums, 70s)
  [harm/A2] ep1 step 25: mean_nll=1.6630 (64 datums, 72s)
  [harm/A2] ep1 step 26: mean_nll=1.6207 (64 datums, 74s)
  [harm/A2] ep1 step 27: mean_nll=1.6185 (64 datums, 77s)
  [harm/A2] ep1 step 28: mean_nll=1.5608 (64 datums, 79s)
  [harm/A2] ep1 step 29: mean_nll=1.5866 (64 datums, 81s)
  [harm/A2] ep1 step 30: mean_nll=1.6019 (64 datums, 83s)
  [harm/A2] ep1 step 31: mean_nll=1.6076 (64 datums, 86s)
  [harm/A2] ep1 step 32: mean_nll=1.5475 (64 datums, 88s)
  [harm/A2] ep1 step 33: mean_nll=1.5705 (64 datums, 90s)
  [harm/A2] ep1 step 34: mean_nll=1.4902 (64 datums, 92s)
  [harm/A2] ep1 step 35: mean_nll=1.5766 (64 datums, 94s)
  [harm/A2] ep1 step 36: mean_nll=1.5321 (64 datums, 97s)
  [harm/A2] ep1 step 37: mean_nll=1.5411 (64 datums, 99s)
  [harm/A2] ep1 step 38: mean_nll=1.5325 (48 datums, 101s)
  [harm/A2] ep2 step 39: mean_nll=1.4518 (64 datums, 103s)
  [harm/A2] ep2 step 40: mean_nll=1.3636 (64 datums, 106s)
  [harm/A2] ep2 step 41: mean_nll=1.3921 (64 datums, 108s)
  [harm/A2] ep2 step 42: mean_nll=1.3567 (64 datums, 110s)
  [harm/A2] ep2 step 43: mean_nll=1.3226 (64 datums, 112s)
  [harm/A2] ep2 step 44: mean_nll=1.3815 (64 datums, 114s)
  [harm/A2] ep2 step 45: mean_nll=1.3226 (64 datums, 117s)
  [harm/A2] ep2 step 46: mean_nll=1.3047 (64 datums, 119s)
  [harm/A2] ep2 step 47: mean_nll=1.3548 (64 datums, 122s)
  [harm/A2] ep2 step 48: mean_nll=1.3639 (64 datums, 125s)
  [harm/A2] ep2 step 49: mean_nll=1.3140 (64 datums, 128s)
  [harm/A2] ep2 step 50: mean_nll=1.3297 (64 datums, 134s)
  [harm/A2] ep2 step 51: mean_nll=1.3161 (64 datums, 137s)
  [harm/A2] ep2 step 52: mean_nll=1.2693 (64 datums, 139s)
  [harm/A2] ep2 step 53: mean_nll=1.3249 (64 datums, 143s)
  [harm/A2] ep2 step 54: mean_nll=1.3188 (64 datums, 147s)
  [harm/A2] ep2 step 55: mean_nll=1.3105 (64 datums, 151s)
  [harm/A2] ep2 step 56: mean_nll=1.3196 (64 datums, 154s)
  [harm/A2] ep2 step 57: mean_nll=1.2788 (48 datums, 158s)
[saved] harm/A2: tinker://fc11901a-0d74-5a4c-b491-01a2fd8ded6a:train:13/sampler_weights/harm_A2_final (163s)
[harm/A3] 300 datums, 60032 loss tokens / 171993 total
  [schema] metrics keys: ['clock_cycle:unique', 'loss:sum']
  [harm/A3] ep0 step 1: mean_nll=3.3893 (16 datums, 8s)
  [harm/A3] ep0 step 2: mean_nll=3.2233 (16 datums, 11s)
  [harm/A3] ep0 step 3: mean_nll=2.9109 (16 datums, 13s)
  [harm/A3] ep0 step 4: mean_nll=2.8024 (16 datums, 15s)
  [harm/A3] ep0 step 5: mean_nll=2.7426 (16 datums, 17s)
  [harm/A3] ep0 step 6: mean_nll=2.5779 (16 datums, 21s)
  [harm/A3] ep0 step 7: mean_nll=2.5130 (16 datums, 31s)
  [harm/A3] ep0 step 8: mean_nll=2.5341 (16 datums, 33s)
  [harm/A3] ep0 step 9: mean_nll=2.4372 (16 datums, 35s)
  [harm/A3] ep0 step 10: mean_nll=2.3812 (16 datums, 37s)
  [harm/A3] ep0 step 11: mean_nll=2.3474 (16 datums, 40s)
  [harm/A3] ep0 step 12: mean_nll=2.2618 (16 datums, 42s)
  [harm/A3] ep0 step 13: mean_nll=2.2795 (16 datums, 44s)
  [harm/A3] ep0 step 14: mean_nll=2.1926 (16 datums, 46s)
  [harm/A3] ep0 step 15: mean_nll=2.1766 (16 datums, 49s)
  [harm/A3] ep0 step 16: mean_nll=2.2130 (16 datums, 51s)
  [harm/A3] ep0 step 17: mean_nll=2.1675 (16 datums, 53s)
  [harm/A3] ep0 step 18: mean_nll=2.1233 (16 datums, 55s)
  [harm/A3] ep0 step 19: mean_nll=2.1260 (12 datums, 57s)
  [harm/A3] ep1 step 20: mean_nll=1.9795 (16 datums, 60s)
  [harm/A3] ep1 step 21: mean_nll=1.9586 (16 datums, 62s)
  [harm/A3] ep1 step 22: mean_nll=1.9820 (16 datums, 64s)
  [harm/A3] ep1 step 23: mean_nll=1.8898 (16 datums, 66s)
  [harm/A3] ep1 step 24: mean_nll=1.8551 (16 datums, 68s)
  [harm/A3] ep1 step 25: mean_nll=1.8908 (16 datums, 71s)
  [harm/A3] ep1 step 26: mean_nll=1.8844 (16 datums, 73s)
  [harm/A3] ep1 step 27: mean_nll=1.8813 (16 datums, 75s)
  [harm/A3] ep1 step 28: mean_nll=1.9385 (16 datums, 77s)
  [harm/A3] ep1 step 29: mean_nll=1.8226 (16 datums, 80s)
  [harm/A3] ep1 step 30: mean_nll=1.8543 (16 datums, 82s)
  [harm/A3] ep1 step 31: mean_nll=1.8124 (16 datums, 84s)
  [harm/A3] ep1 step 32: mean_nll=1.7490 (16 datums, 86s)
  [harm/A3] ep1 step 33: mean_nll=1.7615 (16 datums, 88s)
  [harm/A3] ep1 step 34: mean_nll=1.7913 (16 datums, 91s)
  [harm/A3] ep1 step 35: mean_nll=1.7211 (16 datums, 93s)
  [harm/A3] ep1 step 36: mean_nll=1.7040 (16 datums, 95s)
  [harm/A3] ep1 step 37: mean_nll=1.7207 (16 datums, 97s)
  [harm/A3] ep1 step 38: mean_nll=1.6189 (12 datums, 100s)
  [harm/A3] ep2 step 39: mean_nll=1.5752 (16 datums, 102s)
  [harm/A3] ep2 step 40: mean_nll=1.5399 (16 datums, 104s)
  [harm/A3] ep2 step 41: mean_nll=1.4790 (16 datums, 106s)
  [harm/A3] ep2 step 42: mean_nll=1.4310 (16 datums, 108s)
  [harm/A3] ep2 step 43: mean_nll=1.5027 (16 datums, 111s)
  [harm/A3] ep2 step 44: mean_nll=1.4086 (16 datums, 113s)
  [harm/A3] ep2 step 45: mean_nll=1.4041 (16 datums, 115s)
  [harm/A3] ep2 step 46: mean_nll=1.4239 (16 datums, 117s)
  [harm/A3] ep2 step 47: mean_nll=1.4300 (16 datums, 119s)
  [harm/A3] ep2 step 48: mean_nll=1.4098 (16 datums, 122s)
  [harm/A3] ep2 step 49: mean_nll=1.3450 (16 datums, 124s)
  [harm/A3] ep2 step 50: mean_nll=1.3729 (16 datums, 126s)
  [harm/A3] ep2 step 51: mean_nll=1.3627 (16 datums, 128s)
  [harm/A3] ep2 step 52: mean_nll=1.4014 (16 datums, 131s)
  [harm/A3] ep2 step 53: mean_nll=1.3802 (16 datums, 133s)
  [harm/A3] ep2 step 54: mean_nll=1.3834 (16 datums, 135s)
  [harm/A3] ep2 step 55: mean_nll=1.4455 (16 datums, 137s)
  [harm/A3] ep2 step 56: mean_nll=1.4213 (16 datums, 139s)
  [harm/A3] ep2 step 57: mean_nll=1.4485 (12 datums, 142s)
[saved] harm/A3: tinker://fc11901a-0d74-5a4c-b491-01a2fd8ded6a:train:14/sampler_weights/harm_A3_final (147s)
[harm/A4] 300 datums, 158793 loss tokens / 171993 total
  [schema] metrics keys: ['clock_cycle:unique', 'loss:sum']
  [harm/A4] ep0 step 1: mean_nll=2.7654 (16 datums, 12s)
  [harm/A4] ep0 step 2: mean_nll=2.6667 (16 datums, 14s)
  [harm/A4] ep0 step 3: mean_nll=2.4912 (16 datums, 17s)
  [harm/A4] ep0 step 4: mean_nll=2.2583 (16 datums, 19s)
  [harm/A4] ep0 step 5: mean_nll=2.2042 (16 datums, 21s)
  [harm/A4] ep0 step 6: mean_nll=2.0875 (16 datums, 23s)
  [harm/A4] ep0 step 7: mean_nll=2.1200 (16 datums, 25s)
  [harm/A4] ep0 step 8: mean_nll=1.9805 (16 datums, 28s)
  [harm/A4] ep0 step 9: mean_nll=1.9836 (16 datums, 30s)
  [harm/A4] ep0 step 10: mean_nll=2.0019 (16 datums, 32s)
  [harm/A4] ep0 step 11: mean_nll=1.9068 (16 datums, 35s)
  [harm/A4] ep0 step 12: mean_nll=1.9019 (16 datums, 37s)
  [harm/A4] ep0 step 13: mean_nll=1.8413 (16 datums, 39s)
  [harm/A4] ep0 step 14: mean_nll=1.8689 (16 datums, 41s)
  [harm/A4] ep0 step 15: mean_nll=1.8552 (16 datums, 44s)
  [harm/A4] ep0 step 16: mean_nll=1.8276 (16 datums, 46s)
  [harm/A4] ep0 step 17: mean_nll=1.7538 (16 datums, 48s)
  [harm/A4] ep0 step 18: mean_nll=1.7953 (16 datums, 50s)
  [harm/A4] ep0 step 19: mean_nll=1.7594 (12 datums, 53s)
  [harm/A4] ep1 step 20: mean_nll=1.6959 (16 datums, 55s)
  [harm/A4] ep1 step 21: mean_nll=1.6769 (16 datums, 57s)
  [harm/A4] ep1 step 22: mean_nll=1.6152 (16 datums, 59s)
  [harm/A4] ep1 step 23: mean_nll=1.6562 (16 datums, 62s)
  [harm/A4] ep1 step 24: mean_nll=1.6072 (16 datums, 64s)
  [harm/A4] ep1 step 25: mean_nll=1.6098 (16 datums, 66s)
  [harm/A4] ep1 step 26: mean_nll=1.6391 (16 datums, 68s)
  [harm/A4] ep1 step 27: mean_nll=1.6342 (16 datums, 70s)
  [harm/A4] ep1 step 28: mean_nll=1.6357 (16 datums, 73s)
  [harm/A4] ep1 step 29: mean_nll=1.6052 (16 datums, 75s)
  [harm/A4] ep1 step 30: mean_nll=1.6040 (16 datums, 77s)
  [harm/A4] ep1 step 31: mean_nll=1.5276 (16 datums, 79s)
  [harm/A4] ep1 step 32: mean_nll=1.5169 (16 datums, 82s)
  [harm/A4] ep1 step 33: mean_nll=1.5622 (16 datums, 84s)
  [harm/A4] ep1 step 34: mean_nll=1.5794 (16 datums, 86s)
  [harm/A4] ep1 step 35: mean_nll=1.5996 (16 datums, 88s)
  [harm/A4] ep1 step 36: mean_nll=1.5445 (16 datums, 91s)
  [harm/A4] ep1 step 37: mean_nll=1.5767 (16 datums, 93s)
  [harm/A4] ep1 step 38: mean_nll=1.4764 (12 datums, 95s)
  [harm/A4] ep2 step 39: mean_nll=1.3995 (16 datums, 97s)
  [harm/A4] ep2 step 40: mean_nll=1.3369 (16 datums, 100s)
  [harm/A4] ep2 step 41: mean_nll=1.4088 (16 datums, 102s)
  [harm/A4] ep2 step 42: mean_nll=1.3823 (16 datums, 106s)
  [harm/A4] ep2 step 43: mean_nll=1.4157 (16 datums, 108s)
  [harm/A4] ep2 step 44: mean_nll=1.3892 (16 datums, 110s)
  [harm/A4] ep2 step 45: mean_nll=1.2874 (16 datums, 112s)
  [harm/A4] ep2 step 46: mean_nll=1.3123 (16 datums, 115s)
  [harm/A4] ep2 step 47: mean_nll=1.3322 (16 datums, 117s)
  [harm/A4] ep2 step 48: mean_nll=1.3301 (16 datums, 119s)
  [harm/A4] ep2 step 49: mean_nll=1.3411 (16 datums, 121s)
  [harm/A4] ep2 step 50: mean_nll=1.3366 (16 datums, 123s)
  [harm/A4] ep2 step 51: mean_nll=1.3372 (16 datums, 126s)
  [harm/A4] ep2 step 52: mean_nll=1.3120 (16 datums, 128s)
  [harm/A4] ep2 step 53: mean_nll=1.2648 (16 datums, 130s)
  [harm/A4] ep2 step 54: mean_nll=1.3097 (16 datums, 132s)
  [harm/A4] ep2 step 55: mean_nll=1.2615 (16 datums, 135s)
  [harm/A4] ep2 step 56: mean_nll=1.3050 (16 datums, 137s)
  [harm/A4] ep2 step 57: mean_nll=1.2878 (12 datums, 140s)
[saved] harm/A4: tinker://fc11901a-0d74-5a4c-b491-01a2fd8ded6a:train:15/sampler_weights/harm_A4_final (157s)
[done]
